ASCII Trace IXXAT MiniMon V3  Version: 1.1.2.4268
Date: 12/4/2019
Start time: 4:34:02 PM
Stop time: 4:34:09 PM
Overruns: 0  Errorframes: 0                                          
Baudrate: 125 kbit/s
"Time","Identifier (hex)","Format","Flags","Data (hex)"
"00:00:51.529","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.533","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.537","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.541","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.545","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.549","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.553","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.558","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.562","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.566","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.570","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.574","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.578","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.582","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.586","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.590","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.594","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.598","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.603","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.607","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.611","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.615","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.619","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.623","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.627","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.631","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.635","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.639","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.643","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.648","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.652","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.656","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.660","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.664","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.668","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.672","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.676","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.680","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.684","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.689","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.693","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.697","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.701","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.705","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.709","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.713","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.717","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.721","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.725","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.729","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.734","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.738","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.742","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.746","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.750","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.754","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.758","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.762","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.766","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.770","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.774","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.779","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.783","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.787","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.791","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.795","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.799","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.803","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.807","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.811","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.815","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.820","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.824","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.828","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.832","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.836","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.840","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.844","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.848","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.852","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.856","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.860","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.865","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.869","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.873","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.877","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.881","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.885","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.889","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.893","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.897","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.901","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.905","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.910","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.914","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.918","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.922","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.926","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.930","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.934","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.938","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.942","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.946","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.951","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.955","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.959","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.963","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.967","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.971","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.975","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.979","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.983","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.987","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.991","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:51.996","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.000","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.004","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.008","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.012","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.016","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.020","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.024","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.028","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.032","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.036","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.041","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.045","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.049","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.053","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.057","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.061","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.065","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.069","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.073","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.077","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.082","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.086","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.090","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.094","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.098","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.102","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.106","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.110","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.114","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.118","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.122","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.127","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.131","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.135","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.139","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.143","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.147","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.151","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.155","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.159","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.163","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.167","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.172","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.176","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.180","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.184","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.188","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.192","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.196","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.200","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.204","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.208","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.213","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.217","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.221","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.225","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.229","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.233","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.237","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.241","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.245","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.249","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.253","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.258","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.262","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.266","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.270","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.274","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.278","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.282","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.286","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.290","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.294","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.298","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.303","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.307","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.311","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.315","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.319","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.323","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.327","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.331","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.335","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.339","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.343","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.348","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.352","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.356","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.360","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.364","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.368","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.372","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.376","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.380","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.384","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.389","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.393","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.397","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.401","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.405","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.409","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.413","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.417","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.421","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.425","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.429","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.434","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.438","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.442","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.446","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.450","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.454","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.458","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.462","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.466","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.470","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.474","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.479","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.483","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.487","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.491","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.495","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.499","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.503","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.507","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.511","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.515","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.520","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.524","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.528","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.532","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.536","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.540","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.544","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.548","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.552","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.556","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.560","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.565","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.569","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.573","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.577","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.581","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.585","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.589","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.593","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.597","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.601","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.605","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.610","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.614","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.618","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.622","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.626","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.630","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.634","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.638","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.642","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.646","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.651","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.655","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.659","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.663","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.667","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.671","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.675","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.679","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.683","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.687","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.691","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.696","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.700","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.704","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.708","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.712","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.716","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.720","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.724","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.728","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.732","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.736","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.741","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.745","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.749","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.753","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.757","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.761","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.765","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.769","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.773","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.777","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.782","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.786","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.790","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.794","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.798","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.802","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.806","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.810","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.814","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.818","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.822","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.827","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.831","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.835","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.839","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.843","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.847","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.851","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.855","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.859","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.863","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.867","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.872","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.876","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.880","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.884","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.888","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.892","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.896","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.900","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.904","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.908","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.913","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.917","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.921","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.925","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.929","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.933","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.937","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.941","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.945","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.949","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.953","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.958","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.962","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.966","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.970","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.974","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.978","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.982","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.986","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.990","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.994","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:52.998","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.003","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.007","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.011","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.015","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.019","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.023","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.027","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.031","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.035","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.039","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.044","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.048","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.052","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.056","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.060","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.064","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.068","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.072","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.076","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.080","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.084","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.089","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.093","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.097","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.101","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.105","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.109","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.113","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.117","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.121","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.125","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.129","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.134","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.138","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.142","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:53.146","CC","Std","","00 1C 00 1C 00 96 09 09"
